Activities,Use of sun/uv protection,12
Dermatological,Ease of skin tanning,12
Dermatological,"Hair colour (natural, before greying): Black",1
Dermatological,"Hair colour (natural, before greying): Red",12
Dermatological,Skin colour,12
Metabolic,Impedance measures - Arm fat percentage (left),12
Metabolic,Impedance measures - Arm fat percentage (right),12
Metabolic,Impedance measures - Arm fat-free mass (left),12
Metabolic,Impedance measures - Arm fat-free mass (right),12
Metabolic,Impedance measures - Arm predicted mass (left),11
Metabolic,Impedance measures - Arm predicted mass (right),12
Metabolic,Impedance measures - Basal metabolic rate,12
Metabolic,Impedance measures - Body fat percentage,12
Metabolic,Impedance measures - Leg fat percentage (left),12
Metabolic,Impedance measures - Leg fat percentage (right),12
Metabolic,Impedance measures - Leg fat-free mass (left),12
Metabolic,Impedance measures - Leg fat-free mass (right),12
Metabolic,Impedance measures - Leg predicted mass (left),12
Metabolic,Impedance measures - Leg predicted mass (right),12
Metabolic,Impedance measures - Trunk fat percentage,1
Metabolic,Impedance measures - Trunk fat-free mass,12
Metabolic,Impedance measures - Trunk predicted mass,12
Metabolic,Impedance measures - Whole body fat-free mass,12
Metabolic,Impedance measures - Whole body water mass,12
Metabolic,Prothrombin time,12
Skeletal,Sitting height,12
Skeletal,Standing height,12
